Feature_ID,Domain,Phylum,Class,Order,Family,Genus,Species,Confidence
MN367972,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae_486827,Sphingomonas_N_483429,Sphingomonas_N crocodyli,1.0
MN382268,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_650611,Pseudomonadaceae,Pseudomonas_E_647464,Pseudomonas_E_647464 akapageensis,1.0
MN399887,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Pseudonocardiaceae,Amycolatopsis_C,Amycolatopsis_C halophila,1.0
MN414324,Bacteria,Bacteroidota,Bacteroidia,Cytophagales_B,Hymenobacteraceae,Hymenobacter_910554,Hymenobacter psychrotolerans,1.0
MN463006,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Microbacteriaceae,Microcella,Microcella pacifica,1.0
MN519464,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae_A_595421,Aquabacterium_A_591266,Aquabacterium_A_591266 sp002198735,1.0
MN539652,Bacteria,Actinomycetota,Actinomycetes,Streptomycetales_400645,Streptomycetaceae_400641,Streptomyces_400150,Streptomyces sp000721265,1.0
MN548380,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae_A_595421,Janthinobacterium_571130,Duganella levis,1.0
MN548381,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae_A_595421,Pseudoduganella_570662,Pseudoduganella rivuli,1.0
MN548382,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae_A_595421,Duganella_570917,Duganella aquatica,1.0
MN559947,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales_B_877923,Flavobacteriaceae,Flavobacterium,Flavobacterium sangjuense,1.0
MN577356,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae_486827,Sphingomonas_B,Sphingomonas_B tabacisoli,1.0
MN578142,Bacteria,Actinomycetota,Rubrobacteria,Rubrobacterales,Rubrobacteraceae,Rubrobacter_D,Rubrobacter_D tropicus,1.0
MN578150,Bacteria,Actinomycetota,Rubrobacteria,Rubrobacterales,Rubrobacteraceae,Rubrobacter_F_405429,Rubrobacter_F marinus,1.0
MN582998,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Pseudonocardiaceae,Actinokineospora_380129,Actinokineospora spheciospongiae,1.0
MN594468,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales_B_877923,Flavobacteriaceae,Flavobacterium,Flavobacterium noncentrifugens,1.0
MN601351,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae_486827,Chioneia,Chioneia frigida,1.0
MN601355,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae_486827,Chioneia,Chioneia frigida,1.0
MN620389,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae_A_595421,Hylemonella,Ramlibacter terrae,1.0
MN620391,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae_A_595421,Hylemonella,Ramlibacter terrae,1.0
MN620420,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter_A,Mucilaginibacter_A corticis,1.0
MN620432,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales_505101,Devosiaceae,Devosia_A_502124,Devosia_A_502124 sp001426345,1.0
MN638853,Bacteria,Actinomycetota,Acidimicrobiia_401430,Acidimicrobiales,SKKL01,Actinomarinicola,Actinomarinicola tropica,1.0
MN649238,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales_505101,Beijerinckiaceae,Methylocystis,Methylocystis rosea,1.0
MN661194,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae_486827,Novosphingobium,Novosphingobium olei,1.0
MN685322,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae_486827,Sphingobium_A_485959,Sphingobium_A_485959 sp001421665,1.0
MN685328,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae_A_595421,Massilia_573446,Massilia polaris,1.0
MN723157,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae_A_595421,Paraburkholderia_580243,Paraburkholderia xenovorans,1.0
MN737201,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales_737866,Enterobacteriaceae_A_729055,Rahnella_728831,Rahnella aceris,1.0
MN744352,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales_505101,Rhizobiaceae,Aminobacter,Aminobacter aganoensis,1.0
MN784633,Bacteria,Bacteroidota,Bacteroidia,Cytophagales_B,Hymenobacteraceae,Hymenobacter_910554,Hymenobacter setariae,1.0
MN795759,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Cellulomonadaceae,Isoptericola_389305,Isoptericola halalbus,1.0
MN833493,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,TH1-2,Vitreimonas,Vitreimonas sp001464425,1.0
MN865813,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae_A_595421,Pseudoduganella_570666,Pseudoduganella sp001191005,1.0
MN865814,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae_A_595421,Janthinobacterium_571130,Duganella levis,1.0
MN865815,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae_A_595421,Duganella_570715,Duganella margarita,1.0
MN865821,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae_A_595421,Pseudoduganella_570666,Pseudoduganella violaceinigra,1.0
MN865822,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae_A_595421,Pseudoduganella_570666,Pseudoduganella violaceinigra,1.0
MN865823,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae_A_595421,Pseudoduganella_570666,Pseudoduganella violaceinigra,1.0
MN883860,Bacteria,Actinomycetota,Actinomycetes,Propionibacteriales,Nocardioidaceae,Nocardioides_A_392796,Nocardioides_A_392796 halotolerans,1.0
MN918268,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae_486827,Alteripontixanthobacter_484948,Alteripontixanthobacter muriae,1.0
MN947980,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Pseudonocardiaceae,Kibdelosporangium_380134,Kibdelosporangium aridum,1.0
MT117836,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales_B_877923,Flavobacteriaceae,Flavobacterium,Flavobacterium noncentrifugens,1.0
MT233298,Bacteria,Actinomycetota,Actinomycetes,Motilibacterales,Motilibacteraceae,Motilibacter_A,Motilibacter_A deserti,1.0
MT326212,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Micrococcaceae,Arthrobacter_B_385183,Arthrobacter_B ginkgonis,1.0
MT355096,Bacteria,Pseudomonadota,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Gluconobacter_C,Gluconobacter_C aidae,1.0
MT374270,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Usitatibacteraceae,Usitatibacter,Usitatibacter sp001953215,1.0
MT374271,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Usitatibacteraceae,Usitatibacter,Usitatibacter sp001953215,1.0
MT420468,Bacteria,Actinomycetota,Thermoleophilia,Miltoncostaeales,Miltoncostaeaceae,Miltoncostaea,Miltoncostaea sp001464995,1.0
MT441864,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter_B_887417,Pedobacter_B_887417 foliorum,1.0
MT472102,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Nocardia,Nocardia asiatica,1.0
MT527641,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae_486827,Sphingomicrobium_483165,Sphingomicrobium ginkgonis,1.0
MT644504,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter_A,Mucilaginibacter_A corticis,1.0
MT680409,Bacteria,Bacteroidota,Bacteroidia,Cytophagales_B,Hymenobacteraceae,Adhaeribacter_A,Adhaeribacter_A arboris,1.0
MT776695,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae_A_595421,Noviherbaspirillum_A_569121,Noviherbaspirillum_A_569121 massiliense,1.0
MT809055,Bacteria,Actinomycetota,Acidimicrobiia_401430,Acidimicrobiales,CAIXPF01,WHTX01,WHTX01 sp009377505,1.0
MT810475,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales_B_877923,Weeksellaceae,Chryseobacterium_A_796612,Chryseobacterium_A_796612 rhizosphaerae,1.0
MT860127,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Pseudonocardiaceae,Pseudonocardia,Pseudonocardia seranimata,1.0
MT862135,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Beutenbergiaceae,Occultella,Occultella aeris,1.0
MT875208,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae_A_595421,Solimicrobium,Undibacterium seohonense,1.0
MT875211,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae_A_595421,Undibacterium_570144,Undibacterium sp009937955,1.0
MT878401,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae_486827,Sphingomonas_L_486704,Sphingomonas_L_486704 sp001421805,1.0
MT984570,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae_A_595421,Rugamonas_570800,Rugamonas violacea,1.0
MW221347,Bacteria,Actinomycetota,Thermoleophilia,Miltoncostaeales,Miltoncostaeaceae,Miltoncostaea,Miltoncostaea sp001464995,1.0
MW386414,Bacteria,Desulfobacterota_G_459546,Desulfuromonadia,Geobacterales,Geobacteraceae_439684,Geomonas,Geomesophilobacter sediminis,1.0
MW418021,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Pseudonocardiaceae,Prauserella_A,Prauserella_A flavalba,1.0
MW911808,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae_A_595421,Collimonas,Collimonas pratensis,1.0
MZ377297,Bacteria,Desulfobacterota_G_459546,Desulfuromonadia,Geobacterales,Geobacteraceae_439684,Geomonas,Geomonas bemidjiensis,1.0
QQSY01000000,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Dyella_B,Dyella_B jiangningensis,1.0
QYRP01000001,Bacteria,Actinomycetota,Actinomycetes,Propionibacteriales,Nocardioidaceae,Nocardioides_A_392796,Nocardioides_A_392796 cavernaquae,1.0
RS-GCF-000020125.1-NC-010676.1--3,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae_A_595421,Paraburkholderia_580243,Paraburkholderia xenovorans,1.0
RS-GCF-000020805.1-NC-011145.1--2,Bacteria,Myxococcota_A_473307,Myxococcia,Myxococcales,Anaeromyxobacteraceae,Anaeromyxobacter_A,Anaeromyxobacter_A dehalogenans,1.0
RS-GCF-000024685.1-NC-013406.1--6,Bacteria,Bacillota_I,Bacilli_A,Paenibacillales,Paenibacillaceae_367444,Paenibacillus_J_366884,Paenibacillus_J_366884 glucanolyticus,1.0
RS-GCF-000175115.2-NC-014973.1,Bacteria,Desulfobacterota_G_459546,Desulfuromonadia,Geobacterales,Geobacteraceae_439684,Geomonas,Unassigned,1.0
RS-GCF-000176075.1-NZ-ACZE01000067.1,Bacteria,Chlamydiota,Chlamydiia,Chlamydiales_778129,Parachlamydiaceae_B,Parachlamydia,Parachlamydia acanthamoebae,1.0
RS-GCF-000178135.1-NZ-ADJR01000054.1,Bacteria,Bacillota_I,Bacilli_A,Bacillales_A,Planococcaceae,Lysinibacillus_304693,Lysinibacillus pakistanensis,1.0
RS-GCF-000178415.2-NZ-JH603159.1,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae_A_595421,Paraburkholderia_580243,Paraburkholderia xenovorans,1.0
RS-GCF-000214805.1-NC-017573.1,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales_737866,Enterobacteriaceae_A_729055,Serratia_J_727245,Serratia_J_727324 plymuthica,1.0
RS-GCF-000230975.2-NC-021172.1,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales_505101,Hyphomicrobiaceae,Hyphomicrobium_B_496627,Unassigned,1.0
RS-GCF-000238575.1-NZ-AGNS01000011.1,Bacteria,Bacillota_I,Bacilli_A,Lactobacillales,Carnobacteriaceae,Carnobacterium_A_320617,Carnobacterium_A_320617 maltaromaticum,1.0
RS-GCF-000245355.1-NC-017765.1--3,Bacteria,Actinomycetota,Actinomycetes,Streptomycetales_400645,Streptomycetaceae_400641,Streptomyces_400150,Streptomyces regensis,1.0
RS-GCF-000255675.1-NZ-AHZQ01000594.1,Bacteria,Planctomycetota,Planctomycetia,Isosphaerales,Isosphaeraceae,Singulisphaera,Singulisphaera acidiphila,1.0
RS-GCF-000262465.1-NZ-CM001489.1,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Frankiaceae,Pseudofrankia,Unassigned,1.0
RS-GCF-000266345.1-NZ-AKEK01000250.1,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas_A_614439,Unassigned,1.0
RS-GCF-000283955.1-NC-016913.1,Bacteria,Pseudomonadota,Alphaproteobacteria,Rickettsiales_A,Rickettsiaceae,Rickettsia,Rickettsia asiatica,1.0
RS-GCF-000297475.1-NZ-ALWI01000067.1,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae_A_595421,Burkholderia,Burkholderia ambifaria,1.0
RS-GCF-000304315.1-NC-018485.1,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales_505101,Beijerinckiaceae,Methylocystis,Methylocystis rosea,1.0
RS-GCF-000307735.3-NZ-AMPR02000205.1,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae_A_595421,Cupriavidus,Cupriavidus gilardii,1.0
RS-GCF-000317895.1-NC-019567.1,Bacteria,Bdellovibrionota_473306,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,Bdellovibrio bacteriovorus_E,1.0
RS-GCF-000336385.2-NZ-HG424487.1,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter_A_615989,Lysobacter_A_615989 yananisis,1.0
RS-GCF-000344555.1-NZ-ANJM01000001.1,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_650611,Pseudomonadaceae,Pseudomonas_E_647464,Unassigned,1.0
RS-GCF-000354695.1-NZ-AOBP01000062.1,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales_737866,Aeromonadaceae,Aeromonas,Aeromonas enteropelogenes,1.0
RS-GCF-000368145.1-NZ-KB849290.1,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_660879,Moraxellaceae,Acinetobacter,Acinetobacter bereziniae,1.0
RS-GCF-000369545.1-NZ-KB850086.1,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_660879,Moraxellaceae,Acinetobacter,Acinetobacter puyangensis,1.0
RS-GCF-000372765.1-NZ-KB889752.1,Bacteria,Bacillota_I,Bacilli_A,Bacillales_B_306087,Domibacillaceae,Domibacillus,Domibacillus aminovorans,1.0
RS-GCF-000374785.1-NZ-KB895333.1,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Micromonosporaceae,Micromonospora_H_372070,Salinispora pacifica,1.0
RS-GCF-000374905.1-NZ-KB895539.1,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Micrococcaceae,Unassigned,Unassigned,1.0
RS-GCF-000382365.1-NZ-KB908247.1,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales_505101,Stappiaceae,Pannonibacter,Pannonibacter indicus,1.0
RS-GCF-000382405.1-NZ-KB908256.1,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium sp000373905,1.0
RS-GCF-000382885.1-NZ-CAVK010000090.1,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae_486827,Sphingobium_A_485959,Unassigned,1.0
RS-GCF-000383555.1-NZ-KB911577.1,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Rhodococcus_376336,Rhodococcus fascians_E_375114,1.0
RS-GCF-000419645.1-NZ-ATTK01000154.1,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales_505101,Rhizobiaceae,Sinorhizobium,Sinorhizobium meliloti,1.0
RS-GCF-000426185.1-NZ-AUEW01000025.1,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Cellulomonadaceae,Cellulomonas_A,Cellulomonas_A sp001429255,1.0
RS-GCF-000474175.2-NZ-BATN01000197.1,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae_486827,Sphingobium_A_485959,Sphingobium_A_485959 mellinum,1.0
RS-GCF-000510785.1-NZ-AZOC01000063.1,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_650611,Pseudomonadaceae,Pseudomonas_E_647464,Pseudomonas_E_647464 asplenii,1.0
RS-GCF-000611125.1-NZ-JFJW01000221.1,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae_A_595421,Cupriavidus,Cupriavidus taiwanensis,1.0
RS-GCF-000613205.1-NZ-CBXW010000058.1,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas_A_615274,Stenotrophomonas_A_615274 indicatrix,1.0
RS-GCF-000620285.1-NZ-JHVT01000030.1,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_650611,Pseudomonadaceae,Pseudomonas_E_647464,Pseudomonas_E_647464 silesiensis,1.0
RS-GCF-000620385.1-NZ-JIBJ01000033.1,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Micrococcaceae,Arthrobacter_E_385749,Arthrobacter_E_385749 sp000196235,1.0
RS-GCF-000621265.1-NZ-JHYU01000054.1,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_650611,Pseudomonadaceae,Pseudomonas_E_647464,Pseudomonas_E_647615 parafulva,1.0
RS-GCF-000622225.1-NZ-JHWD01000071.1,Bacteria,Pseudomonadota,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Roseomonas_507234,Roseomonas sp001941945,1.0
RS-GCF-000674755.1-NZ-KK354087.1,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium shinjukuense,1.0
RS-GCF-000685765.2-NZ-JDWE01000026.1,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Frankiaceae,Pseudofrankia,Unassigned,1.0
RS-GCF-000686045.1-NZ-JMLV01000015.1,Bacteria,Pseudomonadota,Alphaproteobacteria,Kiloniellales_507436,DSM-21159,Fodinicurvata,Fodinicurvata sediminis,1.0
RS-GCF-000716435.1-NZ-JNWO01000088.1,Bacteria,Actinomycetota,Actinomycetes,Streptomycetales_400645,Streptomycetaceae_400641,Streptomyces_400150,Streptomyces sp001298575,1.0
RS-GCF-000716785.1-NZ-JNYY01000048.1,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Pseudonocardiaceae,Amycolatopsis_D_380522,Yuhushiella stemonae,1.0
RS-GCF-000716895.1-NZ-JNWS01000045.1,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Rhodococcus_376336,Rhodococcus erythropolis,1.0
RS-GCF-000717015.1-NZ-JNXB01000047.1,Bacteria,Actinomycetota,Actinomycetes,Streptomycetales_400645,Streptomycetaceae_400641,Streptomyces_400150,Streptomyces rubiginosohelvolus,1.0
RS-GCF-000719855.1-NZ-JOIB01000087.1,Bacteria,Actinomycetota,Actinomycetes,Streptomycetales_400645,Streptomycetaceae_400641,Streptomyces_400150,Streptomyces sp000719335,1.0
RS-GCF-000720185.1-NZ-JOIY01000094.1,Bacteria,Actinomycetota,Actinomycetes,Streptomycetales_400645,Streptomycetaceae_400641,Streptomyces_400150,Streptomyces sp001654495,1.0
RS-GCF-000721495.1-NZ-JOHY01000122.1,Bacteria,Actinomycetota,Actinomycetes,Streptomycetales_400645,Streptomycetaceae_400641,Actinacidiphila_394807,Actinacidiphila yeochonensis,1.0
RS-GCF-000721705.1-NZ-JOJL01000117.1,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Micromonosporaceae,Actinoplanes,Actinoplanes globisporus,1.0
RS-GCF-000737715.1-NZ-JPRN01000006.1,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales_B_877923,Weeksellaceae,Chryseobacterium_A_796612,Chryseobacterium_A_796612 rhizosphaerae,1.0
RS-GCF-000738765.1-NZ-JPQA01000035.1,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales_737866,Enterobacteriaceae_A_680892,Pantoea_679409,Pantoea septica,1.0
RS-GCF-000745215.1-NZ-JQNK01000010.1,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales_505101,Beijerinckiaceae,Methylosinus,Methylosinus sp000379125,1.0
RS-GCF-000754115.1-NZ-JPLW01000013.1,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Pseudonocardiaceae,Amycolatopsis_D_380363,Amycolatopsis_D_380363 keratiniphila,1.0
RS-GCF-000787855.1-NZ-BBPQ01000139.1,Bacteria,Actinomycetota,Actinomycetes,Streptomycetales_400645,Streptomycetaceae_400641,Streptacidiphilus_400617,Streptacidiphilus jiangxiensis,1.0
RS-GCF-000799595.1-NZ-JUGY01000106.1,Bacteria,Bacillota_I,Bacilli_A,Paenibacillales,NBRC-103111,Paenibacillus_E_363445,Paenibacillus_E_363445 sp001426375,1.0
RS-GCF-000799815.1-NZ-JUHL01000050.1,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales_737866,Enterobacteriaceae_A_729055,Rahnella_728831,Rahnella perminowiae,1.0
RS-GCF-000801815.1-NZ-JRXZ01000024.1,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_650611,Pseudomonadaceae,Pseudomonas_E_647464,Pseudomonas_E_647464 pisciculturae,1.0
RS-GCF-000832445.1-NZ-CP009328.1--3,Bacteria,Bacillota_I,Bacilli_A,Bacillales_B_310392,Bacillaceae_G,Bacillus_A,Bacillus_A cereus_U_306726,1.0
RS-GCF-000834715.1-NZ-JXQR01000012.1,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales_B_877923,Flavobacteriaceae,Flavobacterium,Flavobacterium noncentrifugens,1.0
RS-GCF-000876035.1-NZ-BBQR01000081.1,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_650611,Pseudomonadaceae,Pseudomonas_E_647464,Pseudomonas_E_647464 lutea,1.0
RS-GCF-000949385.2-NZ-JYKO02000001.1,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_650611,Pseudomonadaceae,Pseudomonas_F_650324,Pseudomonas_F_650324 furukawaii,1.0
RS-GCF-000964525.1-NZ-BAZG01000249.1,Bacteria,Myxococcota_A_473307,Myxococcia,Myxococcales,Anaeromyxobacteraceae,Anaeromyxobacter_A,Anaeromyxobacter_A dehalogenans,1.0
RS-GCF-000966185.1-NZ-LAHK01000065.1,Bacteria,Bacillota_I,Bacilli_A,Bacillales_B_306087,Domibacillaceae,Domibacillus,Domibacillus enclensis,1.0
RS-GCF-000967945.1-NZ-LACE01000025.1,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_650611,Pseudomonadaceae,Pseudomonas_E_647464,Unassigned,1.0
RS-GCF-001020815.1-NZ-LCZC01000002.1,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_650611,Pseudomonadaceae,Pseudomonas_E_647464,Pseudomonas_E_647464 protegens,1.0
RS-GCF-001029205.1-NZ-LELF01000062.1--2,Bacteria,Bacillota_I,Bacilli_A,Paenibacillales,Paenibacillaceae_367444,Paenibacillus_J_366884,Paenibacillus_J_366884 xylanexedens_A,1.0
RS-GCF-001062925.1-NZ-JVQG01000014.1,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales_737866,Enterobacteriaceae_A_729055,Serratia_J_727245,Serratia_J_727245 liquefaciens,1.0
RS-GCF-001067555.1-NZ-JUQR01000382.1,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales_737866,Enterobacteriaceae_A_680892,Pantoea_679409,Pantoea septica,1.0
RS-GCF-001157605.1-NZ-CKQU01000080.1,Bacteria,Bacillota_I,Bacilli_A,Bacillales_B_310392,Bacillaceae_G,Bacillus_A,Unassigned,1.0
RS-GCF-001187915.1-NZ-LGIU01000088.1,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Micrococcaceae,Arthrobacter_D,Arthrobacter_D antioxidans,1.0
RS-GCF-001274725.1-NZ-LGUF01000011.1,Bacteria,Bacillota_I,Bacilli_A,Bacillales_B_306087,DSM-18226_301387,Cytobacillus_298193,Cytobacillus pseudoceanisediminis,1.0
RS-GCF-001280125.1-NZ-LGEG01000100.1,Bacteria,Actinomycetota,Actinomycetes,Streptomycetales_400645,Streptomycetaceae_400641,Streptomyces_400150,Unassigned,1.0
RS-GCF-001297705.1-NZ-LIRF01000002.1,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales_B_877923,Weeksellaceae,Chryseobacterium_A_796612,Chryseobacterium_A_796612 polytrichastri,1.0
RS-GCF-001306465.1-NZ-LFCW01000003.1,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Frankiaceae,Parafrankia,Parafrankia elaeagni,1.0
RS-GCF-001307155.1-NZ-CP012830.1--6,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_650611,Pseudomonadaceae,Pseudomonas_E_647464,Unassigned,1.0
